,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
7,"6,730",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,18,46720-41,22.2281,,220-1,46720,2,,
8,"6,730",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,18,46720-41,22.2281,,220-1,46720,2,,
9,"6,730",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,26,46720-41,22.2281,,220-1,46720,2,,
10,"6,730",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,26,46720-41,22.2281,,220-1,46720,2,,
11,"6,730",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,26,46720-41,22.2281,,220-1,46720,2,,
12,"6,730",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,26,46720-41,22.2281,,220-1,46720,2,,
13,"6,730",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,26,46720-41,22.2281,,220-1,46720,2,,
0,"7,800",,1996,2021,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),2,13,46720-7,59.46,,788-6,46720,2,,
1,"22,000",,2018,2021,Áß¾Ó·Î,00132,00000,46720,01,0,3287033,°î¼ºÀ¾ À¾³»¸®,0349,0004,46720,25021,1,Ã»¾Ï¼¾Æ®·²ºô,2,19,46720-40,84.3637,,349-4,46720,6,,
2,"16,700",,2010,2021,ÇÐÁ¤3±æ,00020,00002,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0533,0021,46720,25022,1,°î¼º±âÂ÷¸¶À»¾Æ¶ß¸®¿ò,2,2,46720-21,59.6581,,533-21,46720,11,,
3,"21,000",,2010,2021,ÇÐÁ¤3±æ,00020,00002,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0533,0021,46720,25022,1,°î¼º±âÂ÷¸¶À»¾Æ¶ß¸®¿ò,2,16,46720-21,84.7143,,533-21,46720,9,,
4,"5,350",,1992,2021,ÇÐÁ¤3±æ,00018,00000,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0664,0001,46720,25022,1,¼­ÀÏ2,2,18,46720-4,59.91,,664-1,46720,1,,
5,"5,350",,1992,2021,ÇÐÁ¤3±æ,00018,00000,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0664,0001,46720,25022,1,¼­ÀÏ2,2,18,46720-4,59.91,,664-1,46720,1,21.05.27,O
0,"11,500",,2004,2021,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,3,4,46720-6,57.817,,535-1,46720,11,,
1,"17,400",,2004,2021,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,3,4,46720-6,79.1485,,535-1,46720,6,,
2,"8,500",,1997,2021,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,3,8,46720-3,59.91,,535-5,46720,6,,
3,"15,400",,2004,2021,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,3,22,46720-6,79.1485,,535-1,46720,13,,
4,"7,000",,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,3,23,46720-8,59.4,,101-1,46720,12,,
0,"7,000",,1991,2021,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,4,6,46720-1,73.73,,792-2,46720,5,21.09.01,O
1,"4,700",,1985,2021,ÇÐ±³·Î,00093,00000,46720,01,0,3287025,°î¼ºÀ¾ À¾³»¸®,0721,0001,46720,25021,1,¼ÛÁ¦,4,14,46720-2,58.8,,721-1,46720,2,,
2,"12,100",,2004,2021,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,4,22,46720-6,57.817,,535-1,46720,10,,
3,"4,500",,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,4,15,46720-8,41.265,,101-1,46720,3,21.04.26,O
4,"4,900",,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,4,15,46720-8,41.265,,101-1,46720,3,,
5,"17,400",,2015,2021,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,4,30,46720-33,59.4293,,684,46720,9,,
0,"8,000",,1997,2021,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,5,27,46720-3,59.91,,535-5,46720,4,,
1,"8,600",,1997,2021,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,5,28,46720-3,59.91,,535-5,46720,5,,
2,"21,130",,2020,2021,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,5,20,46720-43,77.5127,,556,46720,10,,
3,"17,000",,2015,2021,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,28,46720-33,59.4293,,684,46720,7,,
0,"14,900",,2018,2021,ÇÐ±³·Î,00087,00000,46720,00,0,3287025,°î¼ºÀ¾ À¾³»¸®,0724,0001,46720,25021,1,ÇØµç¼¾Æ®·²,6,7,46720-39,69.7826,,724-1,46720,7,,
1,"7,500",,1991,2021,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,6,16,46720-1,73.73,,792-2,46720,4,,
2,"17,800",,2004,2021,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,6,25,46720-6,79.1485,,535-1,46720,6,,
3,"21,130",,2020,2021,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,6,8,46720-43,77.5127,,556,46720,12,,
0,"5,650",,1985,2021,ÇÐ±³·Î,00093,00000,46720,01,0,3287025,°î¼ºÀ¾ À¾³»¸®,0721,0001,46720,25021,1,¼ÛÁ¦,7,17,46720-2,58.8,,721-1,46720,3,,
1,"5,300",,1985,2021,ÇÐ±³·Î,00093,00000,46720,01,0,3287025,°î¼ºÀ¾ À¾³»¸®,0721,0001,46720,25021,1,¼ÛÁ¦,7,21,46720-2,58.8,,721-1,46720,2,,
2,"22,300",,2018,2021,Áß¾Ó·Î,00132,00000,46720,01,0,3287033,°î¼ºÀ¾ À¾³»¸®,0349,0004,46720,25021,1,Ã»¾Ï¼¾Æ®·²ºô,7,27,46720-40,84.3637,,349-4,46720,9,,
3,"21,130",,2020,2021,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,7,7,46720-43,77.5127,,556,46720,6,,
4,"4,000",,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,7,22,46720-8,41.265,,101-1,46720,5,,
0,"18,900",,2004,2021,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,8,24,46720-6,79.1485,,535-1,46720,4,,
1,"5,670",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,8,2,46720-41,22.2281,,220-1,46720,2,,
2,"6,300",,2019,2021,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,8,2,46720-41,22.2281,,220-1,46720,2,21.08.24,O
3,"7,500",,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,8,3,46720-8,59.4,,101-1,46720,9,,
4,"4,400",,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,8,12,46720-8,41.265,,101-1,46720,4,,
0,"7,000",,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,9,30,46720-8,59.4,,101-1,46720,1,,
0,"7,000",,1991,2021,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,10,5,46720-1,73.73,,792-2,46720,5,,
1,"8,000",,1992,2021,Á×¸²5±æ,00003,00000,46720,01,0,4661303,¿Á°ú¸é Á×¸²¸®,0204,0002,46720,37022,1,°í¿îÆÄÅ©¸Ç¼Ç,10,1,46720-5,73.98,,204-2,46720,1,,
0,"17,100",Áß°³°Å·¡,2004,2021,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,11,1,46720-6,79.1485,Àü³² °î¼º±º,535-1,46720,8,,
1,"7,700",Á÷°Å·¡,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,11,8,46720-8,59.4,,101-1,46720,15,,
2,"6,000",Áß°³°Å·¡,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,11,14,46720-8,59.4,Àü³² °î¼º±º,101-1,46720,11,,
0,"4,000",Á÷°Å·¡,1998,2021,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,12,3,46720-8,41.265,,101-1,46720,12,,
0,"8,000",Áß°³°Å·¡,1996,2022,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),2,9,46720-7,59.46,Àü³² °î¼º±º,788-6,46720,2,22.04.08,O
1,"8,200",Áß°³°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,2,4,46720-3,59.91,Àü³² °î¼º±º,535-5,46720,1,,
2,"14,700",Á÷°Å·¡,2010,2022,ÇÐÁ¤3±æ,00020,00002,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0533,0021,46720,25022,1,°î¼º±âÂ÷¸¶À»¾Æ¶ß¸®¿ò,2,26,46720-21,59.6581,,533-21,46720,8,,
0,"4,500",Á÷°Å·¡,1991,2022,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,3,10,46720-1,73.73,,792-2,46720,4,,
1,"19,500",Áß°³°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,3,24,46720-6,79.1485,Àü³² °î¼º±º,535-1,46720,3,,
2,"7,000",Á÷°Å·¡,1992,2022,Á×¸²5±æ,00003,00000,46720,01,0,4661303,¿Á°ú¸é Á×¸²¸®,0204,0002,46720,37022,1,°í¿îÆÄÅ©¸Ç¼Ç,3,14,46720-5,59.4,,204-2,46720,4,,
0,"9,000",Áß°³°Å·¡,1991,2022,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,4,5,46720-1,82.55,±¤ÁÖ ºÏ±¸,792-2,46720,5,,
1,"8,000",Áß°³°Å·¡,1996,2022,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),4,12,46720-7,59.46,Àü³² °î¼º±º,788-6,46720,2,,
2,"8,600",Áß°³°Å·¡,1996,2022,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),4,15,46720-7,59.46,Àü³² °î¼º±º,788-6,46720,2,,
3,"18,500",Áß°³°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,4,11,46720-6,79.1485,Àü³² °î¼º±º,535-1,46720,12,,
4,"8,000",Á÷°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,4,19,46720-3,59.91,,535-5,46720,4,,
5,"4,500",Á÷°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,4,20,46720-8,41.265,,101-1,46720,4,,
6,"8,000",Áß°³°Å·¡,1992,2022,Á×¸²5±æ,00003,00000,46720,01,0,4661303,¿Á°ú¸é Á×¸²¸®,0204,0002,46720,37022,1,°í¿îÆÄÅ©¸Ç¼Ç,4,28,46720-5,73.98,Àü³² °î¼º±º,204-2,46720,6,,
0,"9,500",Áß°³°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,5,20,46720-3,59.91,Àü³² °î¼º±º,535-5,46720,12,,
1,"4,200",Áß°³°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,5,12,46720-8,41.265,Àü³² °î¼º±º,101-1,46720,5,22.05.16,O
2,"4,200",Áß°³°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,5,12,46720-8,41.265,Àü³² °î¼º±º,101-1,46720,5,,
0,"22,000",Áß°³°Å·¡,2018,2022,Áß¾Ó·Î,00132,00000,46720,01,0,3287033,°î¼ºÀ¾ À¾³»¸®,0349,0004,46720,25021,1,Ã»¾Ï¼¾Æ®·²ºô,6,16,46720-40,83.912,Àü³² °î¼º±º,349-4,46720,4,,
1,"23,000",Á÷°Å·¡,2010,2022,ÇÐÁ¤3±æ,00020,00002,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0533,0021,46720,25022,1,°î¼º±âÂ÷¸¶À»¾Æ¶ß¸®¿ò,6,8,46720-21,84.7143,,533-21,46720,7,,
2,"12,800",Áß°³°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,6,23,46720-6,57.817,Àü³² °î¼º±º,535-1,46720,14,,
3,"21,130",Á÷°Å·¡,2020,2022,¼®°î2±æ,00033,00000,46720,00,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,6,21,46720-43,77.5127,,556,46720,1,,
4,"4,450",Áß°³°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,6,1,46720-8,41.265,Àü³² °î¼º±º,101-1,46720,10,,
5,"19,000",Á÷°Å·¡,2015,2022,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,6,27,46720-33,59.4293,,684,46720,10,,
0,"16,250",Á÷°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,7,13,46720-6,79.1485,,535-1,46720,6,,
1,"18,100",Áß°³°Å·¡,2015,2022,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,7,12,46720-33,59.4293,Àü³² °î¼º±º,684,46720,3,,
0,"7,500",Áß°³°Å·¡,1991,2022,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,8,1,46720-1,73.73,Àü³² °î¼º±º,792-2,46720,4,,
1,"16,500",Á÷°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,8,9,46720-6,79.1485,,535-1,46720,5,,
0,"17,000",Á÷°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,9,6,46720-6,79.1485,,535-1,46720,10,,
1,"7,080",Á÷°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,9,15,46720-8,59.4,,101-1,46720,5,,
0,"19,000",Á÷°Å·¡,2018,2022,ÇÐ±³·Î,00087,00000,46720,00,0,3287025,°î¼ºÀ¾ À¾³»¸®,0724,0001,46720,25021,1,ÇØµç¼¾Æ®·²,10,17,46720-39,82.6615,,724-1,46720,6,,
1,"8,000",Á÷°Å·¡,1996,2022,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),10,18,46720-7,59.46,,788-6,46720,6,,
2,"12,000",Áß°³°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,10,18,46720-3,59.91,Àü³² °î¼º±º,535-5,46720,7,,
0,"21,000",Áß°³°Å·¡,2018,2022,Áß¾Ó·Î,00132,00000,46720,01,0,3287033,°î¼ºÀ¾ À¾³»¸®,0349,0004,46720,25021,1,Ã»¾Ï¼¾Æ®·²ºô,11,10,46720-40,84.3637,Àü³² °î¼º±º,349-4,46720,12,,
1,"8,000",Á÷°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,11,16,46720-3,59.91,,535-5,46720,4,23.01.31,O
0,"12,500",Á÷°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,12,12,46720-3,59.91,,535-5,46720,6,,
1,"7,700",Áß°³°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,12,28,46720-8,59.4,Àü³² °î¼º±º,101-1,46720,14,,
0,"8,900",Áß°³°Å·¡,1996,2023,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),1,13,46720-7,59.46,Àü³² °î¼º±º,788-6,46720,4,,
1,"4,700",Á÷°Å·¡,2019,2023,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,10,46720-41,22.2281,,220-1,46720,2,,
2,"17,100",Á÷°Å·¡,2015,2023,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,1,11,46720-33,59.4293,,684,46720,8,,
3,"7,000",Áß°³°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,1,31,46720-8,59.4,Àü³² °î¼º±º,101-1,46720,11,,
0,"4,500",Áß°³°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,2,2,46720-8,41.265,Àü³² °î¼º±º,101-1,46720,3,,
1,"5,100",Á÷°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,2,13,46720-8,41.265,,101-1,46720,12,,
0,"4,350",Á÷°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,3,6,46720-8,41.265,,101-1,46720,2,,
1,"16,200",Á÷°Å·¡,2015,2023,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,3,6,46720-33,59.4293,,684,46720,1,,
2,"8,000",Áß°³°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,3,23,46720-8,59.4,Àü³² °î¼º±º,101-1,46720,7,,
